Accident_Index,longitude,latitude,Accident_Severity,Day_of_Week,Time,Speed_limit,Light_Conditions,Weather_Conditions,Date
57148,72.87707775,19.07524092,3,4,15:40,30,1,1,19-01-2018
57149,72.84272987,19.15770524,3,1,20:25,70,7,1,17-01-2018
57150,72.88158377,19.17957897,3,3,14:45,70,1,4,18-01-2018
57151,72.87709245,19.13135701,2,5,18:30,70,4,1,20-01-2018
57152,72.90789812,19.13404773,3,5,15:15,70,1,4,20-01-2018
57153,72.88475141,19.11318333,3,3,13:50,40,1,2,25-01-2018
57154,72.88534278,19.19371273,3,3,14:51,70,1,2,25-01-2018
57155,72.9180204,19.0734934,3,4,15:37,30,1,1,27-01-2018
57157,72.87297371,19.11420085,3,5,08:30,30,1,4,20-01-2018
57157,72.89479973,19.1819437,3,1,12:05,30,1,1,23-01-2018
57158,72.85387344,19.08847875,3,2,17:20,70,1,1,24-01-2018
57159,72.914897,19.1747175,3,1,17:20,30,4,2,23-01-2018
57170,72.87792284,19.17417173,3,1,11:07,70,1,1,30-01-2018
57171,72.89707277,19.08480145,3,7,08:52,30,1,1,28-01-2018
57172,72.92790844,19.08454358,3,7,00:45,30,4,1,29-01-2018
57173,72.88442377,19.17347514,3,1,12:30,70,1,1,30-01-2018
57174,72.91740312,19.18729574,2,7,14:35,70,1,1,15-01-2018
57175,72.87537498,19.05887019,3,3,20:50,70,7,1,01-02-2018
57177,72.85349932,19.0901733,3,3,08:25,70,1,1,18-01-2018
57177,72.85930058,19.17835157,3,4,11:37,70,1,1,02-02-2018
57178,72.82727755,19.09572373,3,7,23:55,40,4,1,05-02-2018
57179,72.82834723,19.18557927,3,1,10:55,70,1,1,07-02-2018
57170,72.9113747,19.17573248,3,5,07:02,70,7,1,03-02-2018
57171,72.9353197,19.07788787,3,7,17:15,70,7,1,04-02-2018
57172,72.87172888,19.05904713,3,7,00:35,70,7,5,12-02-2018
57173,72.84547405,19.11328192,3,7,20:52,30,4,1,12-02-2018
57174,72.88170828,19.10835187,3,1,12:00,30,1,1,13-02-2018
57175,72.84935702,19.11521773,3,4,20:00,40,4,1,09-02-2018
57177,72.90535407,19.1727885,3,3,15:27,40,1,1,15-02-2018
57177,72.92977717,19.07237007,3,4,07:15,70,4,1,09-02-2018
57178,72.87489718,19.17888419,3,1,15:20,30,1,5,13-02-2018
57179,72.87973412,19.14885012,3,7,12:30,70,1,1,18-02-2018
57180,72.91554124,19.20117717,2,7,10:00,70,1,1,18-02-2018
57181,72.84744573,19.19742833,3,7,17:10,30,1,1,18-02-2018
57182,72.84902883,19.12742171,3,5,23:55,30,4,1,24-02-2018
57183,72.88793727,19.1418543,3,2,09:54,70,1,1,28-02-2018
57184,72.89789158,19.10301173,3,3,17:45,40,1,3,22-02-2018
57185,72.93772845,19.1015772,3,1,20:05,30,4,1,07-03-2018
57187,72.92880192,19.12991518,2,5,12:40,30,1,1,03-03-2018
57187,72.87417329,19.10473185,3,7,15:10,30,1,1,05-03-2018
57188,72.85704757,19.10708237,2,7,05:00,70,7,1,05-03-2018
57189,72.88277429,19.07033287,3,3,11:00,30,1,1,25-01-2018
57190,72.89212024,19.11094827,2,1,02:48,70,7,2,27-02-2018
57191,72.92858401,19.14494081,3,4,08:30,30,1,3,02-03-2018
57192,72.90707724,19.20937232,3,2,12:45,70,1,1,14-03-2018
57193,72.90249172,19.07993509,3,7,09:00,30,1,1,12-03-2018
57194,72.92293749,19.11737717,1,1,01:17,70,7,1,07-03-2018
57195,72.93723538,19.11547847,3,5,10:20,70,1,1,17-03-2018
57197,72.89439757,19.19740103,3,5,08:10,30,1,1,17-03-2018
57197,72.84251074,19.08190902,3,1,01:00,40,4,1,13-03-2018
57198,72.92507044,19.18309931,3,4,07:20,30,1,3,02-03-2018
57199,72.8327799,19.09595582,3,7,17:00,30,1,1,12-03-2018
57200,72.90947849,19.19147379,2,7,18:03,30,1,1,18-03-2018
57201,72.82732178,19.05815939,3,7,17:15,30,1,1,12-03-2018
57202,72.85798918,19.12458827,3,2,12:50,30,1,1,28-03-2018
57203,72.84593874,19.2079874,3,5,17:41,30,1,1,24-03-2018
57204,72.9107477,19.18003821,3,4,08:50,30,1,1,09-03-2018
57205,72.91772758,19.07815548,3,3,22:20,40,4,1,22-03-2018
57207,72.83307277,19.10494457,3,4,07:53,30,1,2,30-03-2018
57207,72.90339194,19.20285557,3,3,14:55,30,1,1,29-03-2018
57208,72.91551471,19.07741027,2,7,17:00,70,1,1,01-04-2018
57209,72.83985525,19.17837489,3,7,17:50,70,1,1,01-04-2018
57210,72.87078033,19.14912917,3,2,17:40,30,1,1,04-04-2018
57211,72.83433903,19.07395497,3,7,07:40,40,1,4,08-04-2018
57212,72.84125954,19.10582574,3,2,09:15,70,1,1,04-04-2018
57213,72.88797133,19.17773783,3,1,17:15,70,1,1,27-03-2018
57214,72.91577458,19.17054187,3,2,08:09,70,1,1,04-04-2018
57215,72.87337749,19.07200381,3,3,17:48,30,1,1,05-04-2018
57217,72.90054517,19.15528488,2,2,15:23,30,1,1,11-04-2018
57217,72.8757479,19.18937731,3,7,12:50,30,1,1,17-04-2018
57218,72.88828953,19.08517187,2,7,05:10,70,7,1,17-04-2018
57219,72.93138571,19.07281382,3,7,08:18,70,1,1,17-04-2018
57220,72.93235081,19.07293127,3,1,20:11,70,5,2,17-04-2018
57221,72.83159284,19.14009151,3,3,22:42,70,4,2,19-04-2018
57222,72.87428791,19.19951949,2,7,12:40,30,1,1,23-04-2018
57223,72.88532753,19.1951249,2,2,17:04,70,1,1,25-04-2018
57224,72.93251872,19.09513527,2,5,18:20,70,1,1,28-04-2018
57225,72.87593793,19.13910013,3,7,11:25,70,1,1,30-04-2018
57227,72.93770453,19.19483135,1,2,04:35,70,1,1,09-05-2018
57227,72.93395747,19.15910997,3,3,01:10,30,4,1,03-05-2018
57228,72.87815722,19.20385293,3,4,18:10,30,1,1,04-05-2018
57229,72.91217943,19.17947875,3,5,15:50,30,1,1,05-05-2018
57230,72.92240741,19.07301059,3,5,18:10,70,1,1,05-05-2018
57231,72.83717925,19.11507709,3,7,00:15,70,7,4,07-05-2018
57232,72.87310378,19.19750307,3,7,20:40,30,1,1,07-05-2018
57233,72.8772805,19.1502207,3,5,17:25,30,1,1,24-03-2018
57234,72.93081329,19.05771193,3,7,07:49,70,1,1,13-05-2018
57235,72.90592843,19.07292254,3,2,17:40,30,1,1,09-05-2018
57237,72.85975727,19.0778327,3,2,22:43,70,7,1,09-05-2018
57237,72.9221828,19.17893377,3,3,11:30,30,1,1,10-05-2018
57238,72.85577555,19.2080778,3,4,17:02,70,1,1,18-05-2018
57239,72.91817495,19.19907309,3,4,18:50,70,1,1,18-05-2018
57240,72.87438574,19.13474858,3,7,08:45,30,1,2,20-05-2018
57241,72.82748502,19.15457947,3,5,15:17,70,1,1,19-05-2018
57242,72.93449057,19.05847084,3,2,15:45,30,1,1,30-05-2018
57243,72.87131498,19.154717,3,1,18:34,30,1,1,29-05-2018
57244,72.90039777,19.12320004,3,2,11:05,70,1,1,30-05-2018
57245,72.90918598,19.15377274,3,1,19:00,30,1,1,29-05-2018
57247,72.9017454,19.08527214,3,7,12:07,70,1,1,21-05-2018
57247,72.92874872,19.14704578,3,1,17:10,70,1,2,05-07-2018
57248,72.91999944,19.20395881,3,1,14:20,70,1,1,12-07-2018
57249,72.9011477,19.08172484,3,2,20:07,70,1,1,13-07-2018
57250,72.87872755,19.10728774,3,1,17:25,40,1,1,12-07-2018
57251,72.91715727,19.19181922,3,1,11:27,70,1,1,19-07-2018
57252,72.82874772,19.07959511,3,1,03:25,70,7,1,12-07-2018
57253,72.83902195,19.1281009,3,7,18:50,30,1,1,18-07-2018
57254,72.84130493,19.07700354,3,7,15:50,30,1,1,24-07-2018
57255,72.87541548,19.1897454,3,5,05:45,30,1,1,23-07-2018
57257,72.92034313,19.17933572,3,5,07:35,30,1,1,23-07-2018
57257,72.84908887,19.11337943,3,3,15:30,70,1,1,21-07-2018
57258,72.8584948,19.17574578,1,4,22:50,70,4,2,29-07-2018
57259,72.8317508,19.20384888,3,3,19:00,30,1,2,05-07-2018
57270,72.88425578,19.15817447,3,7,13:07,30,1,1,02-07-2018
57271,72.87701389,19.17790011,3,5,17:55,30,1,1,07-07-2018
57272,72.92228227,19.20790909,3,7,17:05,70,1,1,25-07-2018
57273,72.87104514,19.08847823,3,3,14:00,40,1,1,12-07-2018
57274,72.87297784,19.08335478,3,3,17:30,70,1,1,21-07-2018
57275,72.92933822,19.17043774,3,2,18:19,30,1,1,18-07-2018
57277,72.90711999,19.18427788,3,2,17:15,70,1,1,18-07-2018
57277,72.87811723,19.14979147,3,4,09:45,70,1,1,20-07-2018
57278,72.93387819,19.12925409,3,7,07:58,70,1,1,23-07-2018
57279,72.89388793,19.07398442,3,2,13:38,70,1,1,25-07-2018
57270,72.89753298,19.20547451,3,5,09:28,70,1,2,28-07-2018
57271,72.84792177,19.17740842,3,7,12:35,70,1,1,22-07-2018
57272,72.90179275,19.1954197,3,7,19:39,70,1,2,30-07-2018
57273,72.93177142,19.08450739,3,1,09:37,30,1,2,31-07-2018
57274,72.85759872,19.20901574,3,2,23:35,30,4,1,01-08-2018
57275,72.88228297,19.10732923,2,7,02:31,30,4,1,07-08-2018
57277,72.91778578,19.19730703,3,2,21:05,30,7,1,08-08-2018
57277,72.87475255,19.20005009,2,1,21:00,70,4,1,14-08-2018
57278,72.87020479,19.14100005,3,7,07:53,70,1,1,12-08-2018
57279,72.93732723,19.13109998,3,2,17:52,70,1,1,15-08-2018
57280,72.83747449,19.15487217,3,4,14:17,30,1,1,17-08-2018
57281,72.82974072,19.18302179,3,4,09:00,30,1,1,17-08-2018
57282,72.91945204,19.20494072,3,7,15:30,70,1,1,19-08-2018
57283,72.85072971,19.09431789,3,4,15:45,30,1,1,29-07-2018
57284,72.877758,19.081391,3,7,12:00,30,1,2,30-07-2018
57285,72.91833999,19.124775,2,4,10:09,40,1,1,24-08-2018
57287,72.91897257,19.172882,3,1,13:34,30,1,1,21-08-2018
57287,72.87744595,19.12545333,3,2,14:30,30,1,1,05-09-2018
57288,72.83571379,19.11344578,3,3,17:44,30,1,1,07-09-2018
57289,72.83059381,19.07078473,3,2,17:00,30,1,1,29-08-2018
57290,72.83704802,19.07029751,3,3,18:00,30,1,1,07-09-2018
57291,72.88255539,19.13359495,3,7,17:00,30,1,2,09-09-2018
57292,72.83019873,19.20842778,3,1,14:30,70,1,1,11-09-2018
57293,72.87703711,19.17877797,3,5,15:00,30,1,2,15-09-2018
57294,72.92189055,19.07912794,3,5,12:54,70,1,2,15-09-2018
57295,72.93422773,19.17574799,3,7,07:15,70,1,1,17-09-2018
57297,72.89845427,19.19294344,3,4,20:30,30,7,1,21-09-2018
57297,72.87959987,19.10797591,3,5,02:13,70,4,1,22-09-2018
57298,72.87472051,19.07752098,3,7,15:45,70,1,1,23-09-2018
57299,72.83378035,19.17195835,3,1,21:15,70,7,1,25-09-2018
57300,72.91471591,19.15975079,3,2,11:45,30,1,1,27-09-2018
57301,72.85553439,19.10919704,3,2,11:55,30,1,1,27-09-2018
57302,72.83534189,19.11934572,3,7,14:30,30,1,1,24-09-2018
57303,72.93797272,19.05752487,3,4,17:31,70,1,5,28-09-2018
57304,72.8758024,19.08330509,3,5,08:43,30,1,1,29-09-2018
57305,72.82771219,19.07474187,3,7,15:40,30,1,1,01-10-2018
57307,72.89973344,19.07151551,3,2,14:50,30,1,1,03-10-2018
57307,72.84472171,19.07017197,3,7,07:45,30,4,1,08-10-2018
57308,72.93384405,19.11194839,3,7,09:25,30,1,1,14-10-2018
57309,72.93117439,19.18429907,3,4,23:40,40,4,1,19-10-2018
57310,72.85328011,19.1541099,3,2,12:12,70,1,1,17-10-2018
57311,72.92142887,19.1851577,3,7,23:10,30,5,1,21-10-2018
57312,72.84988237,19.10973541,3,5,13:47,30,1,1,20-10-2018
57313,72.87922039,19.12217707,3,7,13:49,70,1,1,28-10-2018
57314,72.91305973,19.17221437,3,1,15:41,70,1,1,30-10-2018
57315,72.92852783,19.13514517,3,4,18:37,40,4,2,02-11-2018
57317,72.92827773,19.0547703,3,7,12:50,70,1,1,04-11-2018
57317,72.92734277,19.19237155,3,5,17:00,30,4,2,03-11-2018
57318,72.90347705,19.10573328,3,2,11:50,70,1,2,24-10-2018
57319,72.93237734,19.11527853,2,7,11:22,70,1,1,11-11-2018
57320,72.87873789,19.19903129,3,2,07:55,70,1,1,07-11-2018
57321,72.90774113,19.07771777,3,1,13:40,70,1,1,20-11-2018
57322,72.83170012,19.1812702,3,5,11:18,70,1,4,24-11-2018
57323,72.93088757,19.14355708,3,5,08:13,70,1,1,17-11-2018
57324,72.83049337,19.14155791,1,2,07:20,30,5,1,05-12-2018
57325,72.87081912,19.10973357,3,1,19:55,30,4,1,20-11-2018
57327,72.93755847,19.05930212,2,2,21:44,30,4,1,21-11-2018
57327,72.85727534,19.09475127,3,7,08:52,30,1,1,19-11-2018
57328,72.88090247,19.12355204,3,5,21:55,40,4,1,17-11-2018
57329,72.8294059,19.05753744,3,5,17:37,70,4,1,24-11-2018
57330,72.8453781,19.20983911,3,7,15:10,70,1,1,25-11-2018
57331,72.8780555,19.12381583,3,7,15:30,70,4,2,27-11-2018
57332,72.83285072,19.0891487,3,2,19:49,70,4,2,28-11-2018
57333,72.85835351,19.07705051,3,5,13:30,70,1,1,01-12-2018
57334,72.83203134,19.11278353,3,7,12:50,70,1,1,02-12-2018
57335,72.90799304,19.18781709,3,4,11:14,70,1,1,07-12-2018
57337,72.8275923,19.09519278,3,7,21:35,70,4,2,02-12-2018
57337,72.92321839,19.14401349,3,1,12:00,70,1,1,13-11-2018
57338,72.85548185,19.13040413,2,2,17:09,70,4,1,19-12-2018
57339,72.84592512,19.19542404,2,1,22:00,30,4,1,25-12-2018
57340,72.83710107,19.09728837,2,2,15:40,30,1,1,19-12-2018
57341,72.93297738,19.14771747,3,7,12:55,70,1,1,23-12-2018
57342,72.85730291,19.07753478,3,5,14:40,70,1,1,22-12-2018
57343,72.8371722,19.108391,3,4,11:07,70,1,3,28-12-2018
57344,72.85022172,19.13779777,3,1,17:40,40,4,1,18-12-2018
57345,72.85897115,19.19350893,3,4,13:35,30,1,1,14-12-2018
57347,72.90389055,19.09774213,3,3,19:01,70,7,1,13-12-2018
57347,72.87837072,19.07798508,3,1,17:02,30,4,1,11-12-2018
57348,72.9027452,19.20937579,3,2,13:05,30,1,1,12-12-2018
57349,72.84070497,19.11977287,3,7,15:20,40,1,1,17-12-2018
57350,72.8323031,19.07812132,3,4,17:05,30,4,8,07-12-2018
57351,72.84500359,19.20474745,3,5,09:10,30,1,1,08-12-2018
57352,72.89229782,19.17059182,3,5,17:00,70,7,3,29-12-2018
57353,72.87919573,19.15045204,3,3,08:09,70,1,2,20-12-2018
57354,72.90749353,19.17794105,3,3,11:14,30,1,1,29-03-2018
57355,72.89040443,19.11337442,3,4,12:13,30,1,1,07-04-2018
57357,72.91345705,19.0831935,3,3,12:22,40,1,1,12-04-2018
57357,72.87808407,19.07993778,3,5,18:50,30,1,2,14-04-2018
57358,72.83333491,19.07775012,3,7,19:28,30,1,1,23-04-2018
57359,72.89873757,19.10790129,2,7,10:30,30,1,1,18-03-2018
57370,72.87507277,19.17171748,3,7,19:00,30,1,1,30-04-2018
57371,72.83412722,19.15371177,2,2,17:32,70,1,1,25-04-2018
57372,72.84948242,19.19744371,3,7,18:30,40,1,1,07-05-2018
57373,72.88794527,19.17894283,3,4,15:20,30,1,1,18-05-2018
57374,72.88077727,19.15737747,3,7,17:42,30,1,1,20-05-2018
57375,72.9333597,19.12954384,3,5,17:07,70,1,1,27-05-2018
57377,72.90521859,19.10870245,3,1,17:47,70,1,1,05-07-2018
57377,72.91048002,19.12004905,3,1,02:30,30,4,1,19-07-2018
57378,72.91855797,19.11078739,2,2,11:48,70,1,1,07-07-2018
57379,72.93728141,19.14019018,3,2,11:35,70,1,1,27-07-2018
57370,72.84400123,19.10041547,3,1,20:45,30,1,1,19-07-2018
57371,72.83012485,19.17909049,3,2,17:55,30,1,1,04-07-2018
57372,72.8844055,19.07297042,3,3,19:50,70,1,2,05-07-2018
57373,72.89787998,19.08789344,3,2,11:20,30,1,1,18-07-2018
57374,72.87400997,19.14238314,3,4,17:07,70,1,1,20-07-2018
57375,72.84877374,19.20113377,3,7,17:35,30,1,1,23-07-2018
57377,72.8709187,19.15397525,3,3,12:05,70,1,1,27-07-2018
57377,72.93038344,19.09934279,1,3,14:25,70,1,1,02-08-2018
57378,72.8937505,19.20773279,3,5,11:34,30,1,2,28-07-2018
57379,72.87951415,19.09787393,3,7,11:12,70,1,2,12-08-2018
57380,72.87128421,19.18323107,3,2,21:00,30,4,1,15-08-2018
57381,72.85859004,19.20710421,2,7,15:30,70,1,1,19-08-2018
57382,72.84290727,19.08875387,3,7,15:00,30,1,1,19-08-2018
57383,72.88448802,19.08073717,3,7,12:13,70,1,1,20-08-2018
57384,72.83558074,19.11378594,3,4,12:10,70,1,1,24-08-2018
57385,72.87798295,19.11904492,3,4,19:15,70,1,1,24-08-2018
57387,72.9354495,19.14717505,2,4,17:40,30,1,1,24-08-2018
57387,72.8941725,19.18404704,2,7,19:30,30,1,1,03-09-2018
57388,72.92434742,19.13489148,3,3,23:15,70,7,1,07-09-2018
57389,72.88257517,19.07723301,3,7,14:50,30,1,2,09-09-2018
57390,72.90342753,19.07578087,3,4,09:15,70,1,1,14-09-2018
57391,72.83375044,19.09715517,3,7,12:30,70,1,1,17-09-2018
57392,72.89918545,19.05471137,3,7,19:00,70,4,1,24-09-2018
57393,72.9235932,19.20431178,3,5,17:15,30,1,1,22-09-2018
57394,72.83930272,19.07473907,3,2,07:39,40,1,1,27-09-2018
57395,72.89278045,19.11088329,3,2,17:55,30,1,1,03-10-2018
57397,72.89313297,19.11535058,3,5,08:10,70,1,1,07-10-2018
57397,72.85045492,19.09975912,3,7,15:40,70,1,2,21-10-2018
57398,72.92851471,19.20787491,2,3,21:27,70,7,1,25-10-2018
57399,72.89852837,19.07321074,3,4,17:43,30,4,2,27-10-2018
57400,72.89991478,19.07190205,3,5,14:15,40,1,1,27-10-2018
57401,72.89187125,19.15528922,3,4,20:00,30,4,2,27-10-2018
57402,72.90108127,19.13931719,3,4,08:50,30,1,1,02-11-2018
57403,72.9044389,19.05775031,3,2,08:55,30,1,1,07-11-2018
57404,72.8472213,19.18975247,3,5,13:00,30,1,1,10-11-2018
57405,72.83170411,19.13750774,3,3,08:23,70,1,2,08-11-2018
57407,72.8701134,19.20331727,2,3,12:20,70,1,1,22-11-2018
57407,72.89079317,19.12283783,3,5,17:20,30,4,4,24-11-2018
57408,72.92337573,19.14330377,3,7,19:15,30,4,8,02-12-2018
57409,72.87732984,19.19379499,3,7,17:55,30,4,2,03-12-2018
57410,72.91438113,19.09317082,2,1,18:02,30,4,1,04-12-2018
57411,72.85049781,19.17444721,2,7,20:10,30,4,1,23-12-2018
57412,72.88774875,19.12208079,3,5,19:04,30,4,1,15-12-2018
57413,72.90120977,19.09079159,3,3,15:23,70,1,1,07-12-2018
57414,72.89535959,19.0793839,3,3,07:15,30,4,1,20-12-2018
57415,72.82790071,19.13075712,3,5,17:30,70,7,1,15-12-2018
57417,72.89389797,19.11875235,3,3,18:40,30,4,1,04-01-2018
57417,72.84929978,19.17478524,2,3,15:33,30,1,1,11-01-2018
57418,72.87410227,19.19552108,3,3,13:45,30,1,1,11-01-2018
57419,72.83787492,19.18518211,3,4,21:15,70,4,4,05-01-2018
57420,72.90970222,19.05473115,3,3,09:10,70,1,1,11-01-2018
57421,72.91243013,19.17793983,3,7,23:31,30,4,1,14-01-2018
57422,72.90701928,19.07885292,3,7,00:03,30,4,1,14-01-2018
57423,72.87947587,19.12177779,3,4,11:10,30,1,1,19-01-2018
57424,72.91418593,19.13481254,3,7,18:50,70,4,1,21-01-2018
57425,72.83739287,19.14991379,3,7,22:20,30,4,3,21-01-2018
57427,72.88457785,19.08818571,3,7,11:30,70,1,1,22-01-2018
57427,72.91700372,19.1273757,3,7,23:35,70,7,1,28-01-2018
57428,72.9185553,19.17843275,3,7,17:15,30,1,1,28-01-2018
57429,72.84883787,19.05503015,3,5,08:20,30,1,2,27-01-2018
57430,72.88323385,19.13120015,2,4,08:35,70,1,2,27-01-2018
57431,72.90579194,19.07257449,3,1,21:34,30,4,1,23-01-2018
57432,72.84327703,19.13593274,3,1,08:25,30,1,1,23-01-2018
57433,72.90558179,19.20775089,3,2,18:37,70,7,1,07-02-2018
57434,72.87448957,19.07352237,3,3,18:00,30,4,1,08-02-2018
57435,72.84739935,19.07177219,3,7,13:30,30,1,1,28-01-2018
57437,72.90553081,19.17409775,3,7,23:55,30,4,1,12-02-2018
57437,72.88909139,19.08572009,3,3,17:18,40,4,1,01-02-2018
57438,72.85379534,19.11527842,3,5,07:50,30,1,1,10-02-2018
57439,72.90901355,19.14313195,3,5,20:10,70,7,2,10-02-2018
57440,72.87855484,19.13773348,1,7,02:48,30,4,1,11-02-2018
57441,72.93730248,19.09712735,3,7,23:25,30,4,1,12-02-2018
57442,72.85287735,19.1937077,3,2,19:30,70,4,2,14-02-2018
57443,72.85794027,19.15378442,3,7,20:14,50,7,2,11-02-2018
57444,72.8571799,19.17557438,3,3,15:17,70,1,1,15-02-2018
57445,72.87559337,19.19152182,3,2,13:25,30,1,1,10-01-2018
57447,72.90740999,19.15597379,3,3,09:05,70,1,1,08-03-2018
57447,72.93171988,19.20125409,3,2,19:00,70,7,3,21-02-2018
57448,72.8778114,19.0543727,3,3,23:15,70,7,3,22-02-2018
57449,72.92787855,19.17577424,3,4,13:58,40,1,1,17-02-2018
57450,72.85317271,19.09197702,3,2,20:27,40,4,1,28-02-2018
57451,72.88152877,19.10494547,3,5,21:14,30,4,3,24-02-2018
57452,72.93477571,19.14025014,2,5,09:50,30,1,2,24-02-2018
57453,72.92703383,19.17822827,3,2,15:50,70,1,1,28-02-2018
57454,72.92705901,19.14095371,3,5,07:49,40,1,1,03-03-2018
57455,72.88001307,19.10308838,3,3,21:19,40,4,3,01-03-2018
57457,72.89787171,19.17925427,3,4,08:10,30,1,1,02-03-2018
57457,72.83774227,19.10300212,3,3,12:45,70,1,1,15-03-2018
57458,72.89759057,19.15720548,3,7,18:09,70,4,1,18-03-2018
57459,72.92090787,19.07557054,3,5,17:13,30,1,1,10-03-2018
57470,72.91293439,19.15911203,2,3,08:27,70,1,1,22-02-2018
57471,72.88040834,19.10777078,3,5,15:50,30,1,1,31-03-2018
57472,72.87270773,19.20583307,3,2,17:22,70,1,1,21-03-2018
57473,72.85152818,19.14359084,2,1,05:22,70,5,1,20-03-2018
57474,72.85753932,19.14882474,3,4,17:41,70,1,1,23-03-2018
57475,72.93205915,19.11830282,2,2,08:30,30,1,1,21-03-2018
57477,72.84545705,19.11725753,3,7,10:27,70,1,1,25-03-2018
57477,72.92587727,19.09720984,3,1,13:21,70,1,1,27-03-2018
57478,72.85348234,19.15495425,3,3,17:20,70,1,1,29-03-2018
57479,72.87787497,19.17812713,3,7,00:28,40,4,1,01-04-2018
57470,72.9070992,19.15988213,3,5,17:20,40,1,1,31-03-2018
57471,72.89741857,19.17117357,3,3,14:19,30,1,1,29-03-2018
57472,72.8475773,19.1124019,3,7,22:00,70,7,1,02-04-2018
57473,72.83277449,19.07193892,3,3,08:27,30,1,2,05-04-2018
57474,72.90078458,19.07837377,3,5,07:39,30,1,1,07-04-2018
57475,72.89237792,19.08932717,3,7,15:30,30,1,7,08-04-2018
57477,72.87454827,19.14732048,3,1,02:15,30,4,1,10-04-2018
57477,72.84775382,19.17991471,3,3,18:00,30,1,1,12-04-2018
57478,72.89923295,19.17273995,2,3,17:43,70,1,1,12-04-2018
57479,72.91990759,19.15737257,3,1,10:52,70,1,1,01-05-2018
57480,72.88083474,19.17995097,3,4,17:30,30,1,1,13-04-2018
57481,72.91787783,19.18777022,3,7,19:30,70,1,1,17-04-2018
57482,72.89307328,19.09774225,3,3,17:50,30,1,1,19-04-2018
57483,72.88877277,19.20983899,2,3,17:39,70,1,1,19-04-2018
57484,72.93377577,19.05995579,3,3,10:21,30,1,1,19-04-2018
57485,72.83210072,19.13925514,3,4,12:00,40,1,1,20-04-2018
57487,72.9144377,19.18922107,2,5,17:40,70,1,1,21-04-2018
57487,72.84777077,19.09392435,3,7,01:21,30,4,1,23-04-2018
57488,72.93779958,19.07208755,3,2,17:20,30,1,1,25-04-2018
57489,72.89759327,19.09731711,3,2,15:45,30,1,1,25-04-2018
57490,72.88482489,19.11187948,3,3,08:50,70,1,2,27-04-2018
57491,72.89311444,19.13274402,3,4,15:45,30,1,1,27-04-2018
57492,72.85732384,19.19514178,3,5,08:30,70,1,2,28-04-2018
57493,72.84397977,19.19790738,3,7,17:02,70,1,1,29-04-2018
57494,72.89874751,19.15904028,3,5,09:10,70,1,1,21-04-2018
57495,72.88891321,19.05798453,3,7,09:59,30,1,1,22-04-2018
57497,72.87481377,19.19578803,3,4,17:45,70,1,1,27-04-2018
57497,72.84713585,19.104728,3,4,17:10,70,1,1,27-04-2018
57498,72.90780935,19.07707089,3,7,13:51,30,1,1,30-04-2018
57499,72.88408727,19.09380322,3,3,17:29,30,1,1,03-05-2018
57500,72.91473777,19.11300881,3,4,13:10,30,1,1,04-05-2018
57501,72.87731717,19.07414403,1,5,23:49,70,4,1,05-05-2018
57502,72.93521751,19.19772735,3,7,17:00,30,1,1,07-05-2018
57503,72.88884433,19.11557547,1,5,15:20,70,1,1,12-05-2018
57504,72.87779722,19.17293737,3,5,08:45,30,1,1,12-05-2018
57505,72.91372775,19.18145478,3,7,17:55,30,1,1,13-05-2018
57507,72.92584972,19.20149717,2,7,20:15,30,1,1,14-05-2018
57507,72.90777105,19.19148089,3,7,17:10,30,1,1,14-05-2018
57508,72.87877187,19.13005889,3,1,10:50,70,1,1,15-05-2018
57509,72.9073557,19.19193227,3,4,21:00,70,1,1,18-05-2018
57510,72.93727397,19.17113309,3,4,12:05,40,1,1,18-05-2018
57511,72.92158073,19.07803383,2,2,18:50,30,1,1,17-05-2018
57512,72.88127259,19.11777479,3,7,15:03,30,1,1,27-05-2018
57513,72.82982448,19.1777332,3,7,15:55,70,1,1,27-05-2018
57514,72.89074305,19.14444729,3,3,18:25,30,1,1,31-05-2018
57515,72.8783413,19.18874305,3,3,17:40,70,1,1,31-05-2018
57517,72.93390731,19.15482348,3,4,20:40,70,1,1,01-07-2018
57517,72.8804084,19.12248423,3,1,04:58,40,1,2,05-07-2018
57518,72.85027109,19.19117008,3,2,15:10,70,1,1,07-07-2018
57519,72.8778794,19.15707713,3,5,07:59,30,1,1,09-07-2018
57520,72.8725787,19.07784832,3,7,21:10,70,1,1,10-07-2018
57521,72.87025201,19.15837215,3,5,20:04,70,1,1,02-07-2018
57522,72.90484539,19.07351302,2,5,18:30,70,1,1,09-07-2018
57523,72.8787072,19.13158139,3,3,17:25,70,1,1,14-07-2018
57524,72.82783337,19.18893825,3,1,14:34,70,1,1,19-07-2018
57525,72.91551514,19.1478479,3,7,11:40,70,1,1,10-07-2018
57527,72.87557547,19.11587781,3,7,17:00,40,1,1,17-07-2018
57527,72.83317779,19.13478021,3,7,18:25,30,1,1,17-07-2018
57528,72.87523479,19.17589239,3,7,20:00,30,1,1,18-07-2018
57529,72.91707277,19.10599585,3,5,17:45,70,1,1,23-07-2018
57530,72.85589041,19.1974201,3,7,09:09,30,1,1,25-07-2018
57531,72.83337724,19.09474988,3,3,08:48,70,1,2,21-07-2018
57532,72.87151549,19.1175822,3,3,17:00,30,1,1,21-07-2018
57533,72.83517404,19.1379404,3,7,08:02,70,1,1,24-07-2018
57534,72.8995174,19.05992979,3,5,17:48,70,1,1,30-07-2018
